Incident Date,State,City Or County,Day,Day of week,Month,Weekend,Holiday
2022-10-06,Pennsylvania,Philadelphia,6,3,10,0,0
2022-10-06,Mississippi,Gulfport,6,3,10,0,0
2022-10-07,California,Gustine (Santa Nella),7,4,10,0,0
2022-10-07,Texas,Fort Worth,7,4,10,0,0
2022-10-07,Texas,Fort Worth,7,4,10,0,0
2022-10-07,Louisiana,New Orleans,7,4,10,0,0
2022-10-07,California,Pixley,7,4,10,0,0
2022-10-07,Texas,Fort Worth,7,4,10,0,0
2022-10-08,Texas,Lubbock,8,5,10,1,0
2022-10-08,North Carolina,Southern Pines,8,5,10,1,0
2022-10-08,Virginia,Roanoke,8,5,10,1,0
2022-10-09,Tennessee,Nashville,9,6,10,1,0
2022-10-09,Alabama,Decatur,9,6,10,1,0
2022-10-09,Maryland,Bowie,9,6,10,1,0
2022-10-09,Louisiana,Hammond,9,6,10,1,0
2022-10-09,Minnesota,Motley,9,6,10,1,0
2022-10-09,California,Salinas,9,6,10,1,0
2022-10-09,Texas,Killeen,9,6,10,1,0
2022-10-10,Massachusetts,Boston,10,0,10,0,1
2022-10-10,New York,Brooklyn,10,0,10,0,1
2022-10-10,Alabama,Trinity,10,0,10,0,1
2022-10-10,Ohio,Columbus,10,0,10,0,1
2022-10-10,Wisconsin,Milwaukee,10,0,10,0,1
2022-10-10,Florida,Mims,10,0,10,0,1
2022-10-10,Pennsylvania,Philadelphia,10,0,10,0,1
2022-10-10,Georgia,Jonesboro,10,0,10,0,1
2022-10-10,Mississippi,Durant,10,0,10,0,1
2022-10-10,Louisiana,Baton Rouge,10,0,10,0,1
2022-10-10,Minnesota,Saint Paul,10,0,10,0,1
2022-10-11,North Carolina,Erwin,11,1,10,0,0
2022-10-11,Illinois,Chicago,11,1,10,0,0
2022-10-11,Georgia,Savannah (Garden City),11,1,10,0,0
2022-10-12,Ohio,Columbus,12,2,10,0,0
2022-10-12,Arizona,Camp Verde,12,2,10,0,0
2022-10-12,Georgia,Macon,12,2,10,0,0
2022-10-13,North Carolina,Raleigh,13,3,10,0,0
2022-10-13,District of Columbia,Washington,13,3,10,0,0
2022-10-14,Michigan,Saint Clair Shores,14,4,10,0,0
2022-10-14,Colorado,Westminster,14,4,10,0,0
2022-10-14,Louisiana,Bogalusa,14,4,10,0,0
2022-10-14,New York,Corona (Queens),14,4,10,0,0
2022-10-14,Virginia,Newport News,14,4,10,0,0
2022-10-14,Illinois,Prospect Heights,14,4,10,0,0
2022-10-14,Illinois,Chicago,14,4,10,0,0
2022-10-15,North Carolina,Winston Salem (Winston-salem),15,5,10,1,0
2022-10-15,Maryland,Frederick,15,5,10,1,0
2022-10-15,Missouri,Blue Springs,15,5,10,1,0
2022-10-15,Washington,Kennewick,15,5,10,1,0
2022-10-15,Florida,Lakeland,15,5,10,1,0
2022-10-15,Illinois,Chicago,15,5,10,1,0
2022-10-15,Colorado,Denver,15,5,10,1,0
2022-10-16,Texas,Houston,16,6,10,1,0
2022-10-16,South Carolina,Ridgeland,16,6,10,1,0
2022-10-16,Florida,Old Town,16,6,10,1,0
2022-10-16,Ohio,Columbus,16,6,10,1,0
2022-10-16,Tennessee,Nashville,16,6,10,1,0
2022-10-16,Wisconsin,Milwaukee,16,6,10,1,0
2022-10-17,Alabama,Birmingham,17,0,10,0,0
2022-10-17,Pennsylvania,Pottstown,17,0,10,0,0
2022-10-18,Florida,Miami,18,1,10,0,0
2022-10-18,Florida,Tampa,18,1,10,0,0
2022-10-18,Louisiana,New Orleans,18,1,10,0,0
2022-10-19,Virginia,Richmond,19,2,10,0,0
2022-10-19,Tennessee,Christiana,19,2,10,0,0
2022-10-21,North Carolina,Fayetteville,21,4,10,0,0
2022-10-21,Texas,Humble,21,4,10,0,0
2022-10-21,Wisconsin,Hartland,21,4,10,0,0
2022-10-21,Indiana,South Bend,21,4,10,0,0
2022-10-21,Wisconsin,Hartland,21,4,10,0,0
2022-10-22,Oklahoma,Tulsa,22,5,10,1,0
2022-10-22,Colorado,Denver,22,5,10,1,0
2022-10-22,Texas,San Antonio,22,5,10,1,0
2022-10-22,Georgia,Port Wentworth,22,5,10,1,0
2022-10-22,Ohio,Akron,22,5,10,1,0
2022-10-22,Illinois,Chicago,22,5,10,1,0
2022-10-23,Michigan,Saginaw,23,6,10,1,0
2022-10-23,California,Willow Creek,23,6,10,1,0
2022-10-23,Texas,Austin,23,6,10,1,0
2022-10-23,Illinois,Chicago,23,6,10,1,0
2022-10-23,Colorado,Denver,23,6,10,1,0
2022-10-24,Florida,Tallahassee,24,0,10,0,0
2022-10-24,Florida,Orlando,24,0,10,0,0
2022-10-24,Missouri,Saint Louis,24,0,10,0,0
2022-10-24,Texas,Austin,24,0,10,0,0
2022-10-25,North Carolina,Greensboro,25,1,10,0,0
2022-10-26,Alabama,Clanton,26,2,10,0,0
2022-10-26,Pennsylvania,Pittsburgh,26,2,10,0,0
2022-10-26,Illinois,Chicago,26,2,10,0,0
2022-10-26,Georgia,Norcross,26,2,10,0,0
2022-10-26,Texas,Lubbock,26,2,10,0,0
2022-10-27,Missouri,Saint Louis (Ferguson),27,3,10,0,0
2022-10-27,South Carolina,Effingham,27,3,10,0,0
2022-10-27,Oklahoma,Broken Arrow,27,3,10,0,0
2022-10-28,Texas,Seguin,28,4,10,0,0
2022-10-28,Ohio,Cleveland,28,4,10,0,0
2022-10-28,California,Bakersfield,28,4,10,0,0
2022-10-28,California,National City,28,4,10,0,0
2022-10-28,California,San Diego,28,4,10,0,0
2022-10-28,California,North Highlands,28,4,10,0,0
2022-10-29,Illinois,Chicago,29,5,10,1,0
2022-10-29,Texas,College Station,29,5,10,1,0
2022-10-29,Michigan,Jackson,29,5,10,1,0
2022-10-29,Illinois,Chicago,29,5,10,1,0
2022-10-29,Pennsylvania,Erie,29,5,10,1,0
2022-10-29,Georgia,Jonesboro,29,5,10,1,0
2022-10-29,Texas,Houston,29,5,10,1,0
2022-10-30,Maryland,Baltimore,30,6,10,1,0
2022-10-30,New Mexico,Albuquerque,30,6,10,1,0
2022-10-30,South Carolina,Hartsville,30,6,10,1,0
2022-10-30,Tennessee,Memphis,30,6,10,1,0
2022-10-30,Mississippi,Vicksburg,30,6,10,1,0
2022-10-30,California,Victorville,30,6,10,1,0
2022-10-30,Virginia,Virginia Beach,30,6,10,1,0
2022-10-30,North Carolina,Kinston,30,6,10,1,0
2022-10-31,Illinois,East Saint Louis,31,0,10,0,0
2022-10-31,District of Columbia,Washington,31,0,10,0,0
2022-10-31,Kansas,Kansas City,31,0,10,0,0
2022-10-31,North Carolina,Raleigh,31,0,10,0,0
2022-11-01,Ohio,Cleveland,1,1,11,0,0
2022-11-01,Florida,Thonotosassa,1,1,11,0,0
2022-11-01,New York,Rochester,1,1,11,0,0
2022-11-01,California,Bloomington,1,1,11,0,0
2022-11-01,Wisconsin,Milwaukee,1,1,11,0,0
2022-11-01,Tennessee,Memphis,1,1,11,0,0
2022-11-01,Illinois,Harvey (Dixmoor),1,1,11,0,0
2022-11-02,Louisiana,Opelousas,2,2,11,0,0
2022-11-03,Alabama,Gadsden,3,3,11,0,0
2022-11-03,Texas,Temple,3,3,11,0,0
2022-11-03,Colorado,Aurora,3,3,11,0,0
2022-11-04,District of Columbia,Washington,4,4,11,0,0
2022-11-04,Pennsylvania,Lansdowne (Yeadon),4,4,11,0,0
2022-11-04,Florida,Plantation,4,4,11,0,0
2022-11-05,Massachusetts,New Bedford,5,5,11,1,0
2022-11-05,Colorado,Denver,5,5,11,1,0
2022-11-05,Pennsylvania,Philadelphia,5,5,11,1,0
2022-11-05,Georgia,Augusta,5,5,11,1,0
2022-11-05,Illinois,Zion,5,5,11,1,0
2022-11-06,Wisconsin,Milwaukee,6,6,11,1,0
2022-11-06,Illinois,Chicago,6,6,11,1,0
2022-11-06,Georgia,Decatur,6,6,11,1,0
2022-11-06,Tennessee,Chattanooga,6,6,11,1,0
2022-11-06,Georgia,Heard (county),6,6,11,1,0
2022-11-06,Alabama,Montgomery,6,6,11,1,0
2022-11-07,Maryland,Baltimore,7,0,11,0,0
2022-11-07,Illinois,Peoria,7,0,11,0,0
2022-11-08,North Carolina,Jacksonville,8,1,11,0,0
2022-11-08,Washington,Seattle,8,1,11,0,0
2022-11-08,Maryland,Temple Hills (Hillcrest Heights),8,1,11,0,0
2022-11-09,Arizona,Chandler,9,2,11,0,0
2022-11-09,Florida,Reddick,9,2,11,0,0
2022-11-10,Texas,Arlington,10,3,11,0,0
2022-11-10,Maryland,Baltimore,10,3,11,0,0
2022-11-10,Georgia,Decatur,10,3,11,0,0
2022-11-11,Ohio,Warren,11,4,11,0,1
2022-11-11,Colorado,Aurora,11,4,11,0,1
2022-11-11,Florida,Seffner,11,4,11,0,1
2022-11-11,Louisiana,Gonzales,11,4,11,0,1
2022-11-11,California,Citrus Heights,11,4,11,0,1
2022-11-11,Virginia,Victoria,11,4,11,0,1
2022-11-11,Arkansas,North Little Rock,11,4,11,0,1
2022-11-11,Arkansas,North Little Rock,11,4,11,0,1
2022-11-12,Tennessee,Castalian Springs,12,5,11,1,0
2022-11-12,Louisiana,Hammond,12,5,11,1,0
2022-11-13,South Carolina,Colleton (county),13,6,11,1,0
2022-11-13,Michigan,Flint,13,6,11,1,0
2022-11-14,Minnesota,Minneapolis (Plymouth),14,0,11,0,0
2022-11-15,North Carolina,Durham,15,1,11,0,0
2022-11-15,North Carolina,Charlotte,15,1,11,0,0
2022-11-15,Alaska,Anchorage,15,1,11,0,0
2022-11-15,Texas,Elsa,15,1,11,0,0
2022-11-16,Louisiana,New Orleans,16,2,11,0,0
2022-11-16,Illinois,Chicago,16,2,11,0,0
2022-11-16,Georgia,Lilburn,16,2,11,0,0
2022-11-16,Alabama,Birmingham,16,2,11,0,0
2022-11-17,Illinois,Chicago,17,3,11,0,0
2022-11-17,Illinois,Chicago,17,3,11,0,0
2022-11-17,Mississippi,Meridian,17,3,11,0,0
2022-11-17,Texas,Kemah,17,3,11,0,0
2022-11-18,Virginia,Richmond,18,4,11,0,0
2022-11-18,Indiana,Indianapolis,18,4,11,0,0
2022-11-18,Arizona,Tucson,18,4,11,0,0
2022-11-18,Minnesota,Minneapolis (Brooklyn Park),18,4,11,0,0
2022-11-18,Virginia,Hampton,18,4,11,0,0
2022-11-18,Louisiana,New Roads,18,4,11,0,0
2022-11-19,Georgia,Columbus,19,5,11,1,0
2022-11-19,Texas,Spring,19,5,11,1,0
2022-11-19,Illinois,Washington Park,19,5,11,1,0
2022-11-20,Illinois,Chicago,20,6,11,1,0
2022-11-20,Virginia,Hopewell,20,6,11,1,0
2022-11-21,Arkansas,Forrest City,21,0,11,0,0
2022-11-21,Tennessee,Memphis,21,0,11,0,0
2022-11-21,New York,Rochester,21,0,11,0,0
2022-11-22,Virginia,Chesapeake,22,1,11,0,0
2022-11-22,Alabama,Pine Hill,22,1,11,0,0
2022-11-22,Texas,Greenville,22,1,11,0,0
2022-11-22,Pennsylvania,Philadelphia,22,1,11,0,0
2022-11-23,Illinois,Chicago,23,2,11,0,0
2022-11-23,Indiana,Indianapolis,23,2,11,0,0
2022-11-23,Illinois,Chicago,23,2,11,0,0
2022-11-24,Florida,Bradenton,24,3,11,0,1
2022-11-24,Georgia,Riverdale,24,3,11,0,1
2022-11-24,Texas,Houston,24,3,11,0,1
2022-11-24,Georgia,Stone Mountain,24,3,11,0,1
2022-11-25,Mississippi,Jackson,25,4,11,0,0
2022-11-25,Washington,Everett,25,4,11,0,0
2022-11-25,Missouri,Saint Louis,25,4,11,0,0
2022-11-25,South Carolina,Enoree,25,4,11,0,0
2022-11-26,Georgia,Atlanta,26,5,11,1,0
2022-11-26,Pennsylvania,Harrisburg,26,5,11,1,0
2022-11-26,Georgia,Atlanta,26,5,11,1,0
2022-11-26,Pennsylvania,Bensalem,26,5,11,1,0
2022-11-26,Texas,Houston,26,5,11,1,0
2022-11-26,District of Columbia,Washington,26,5,11,1,0
2022-11-27,Georgia,Bainbridge,27,6,11,1,0
2022-11-27,Pennsylvania,Harrisburg,27,6,11,1,0
2022-11-27,Missouri,Kansas City,27,6,11,1,0
2022-11-27,Michigan,Detroit,27,6,11,1,0
2022-11-27,Georgia,Atlanta,27,6,11,1,0
2022-11-28,Arkansas,Forrest City,28,0,11,0,0
2022-11-28,Mississippi,Jackson,28,0,11,0,0
2022-11-28,Texas,Grand Prairie,28,0,11,0,0
2022-11-28,Mississippi,Crystal Springs,28,0,11,0,0
2022-11-29,Virginia,Richmond,29,1,11,0,0
2022-11-29,Pennsylvania,Monessen,29,1,11,0,0
2022-11-29,Illinois,Chicago,29,1,11,0,0
2022-11-29,Florida,Miami,29,1,11,0,0
2022-11-29,Alaska,Anchorage,29,1,11,0,0
2022-11-30,Texas,Midland,30,2,11,0,0
2022-11-30,New York,Bronx,30,2,11,0,0
2022-11-30,North Carolina,Charlotte,30,2,11,0,0
2022-11-30,Nebraska,Omaha,30,2,11,0,0
2022-11-30,Virginia,Colonial Heights,30,2,11,0,0
2022-12-03,Wisconsin,Milwaukee,3,5,12,1,0
2022-12-03,Kentucky,Hodgenville,3,5,12,1,0
2022-12-03,New Jersey,Camden,3,5,12,1,0
2022-12-03,Missouri,Saint Louis,3,5,12,1,0
2022-12-03,Florida,Jacksonville,3,5,12,1,0
2022-12-03,Georgia,Morrow,3,5,12,1,0
2022-12-03,Kentucky,Louisville,3,5,12,1,0
2022-12-03,Missouri,Saint Louis,3,5,12,1,0
2022-12-05,Wisconsin,Milwaukee,5,0,12,0,0
2022-12-05,North Carolina,Clayton,5,0,12,0,0
2022-12-05,Kansas,Baldwin City,5,0,12,0,0
2022-12-05,New York,Brooklyn,5,0,12,0,0
2022-12-06,California,Azusa,6,1,12,0,0
2022-12-06,California,Moreno Valley,6,1,12,0,0
2022-12-06,Kentucky,Louisville,6,1,12,0,0
2022-12-06,Illinois,Chicago,6,1,12,0,0
2022-12-06,Georgia,Macon,6,1,12,0,0
2022-12-07,Louisiana,New Orleans,7,2,12,0,0
2022-12-07,California,Reedley,7,2,12,0,0
2022-12-09,Louisiana,Bogalusa,9,4,12,0,0
2022-12-09,Georgia,Hampton,9,4,12,0,0
2022-12-09,California,Oakland,9,4,12,0,0
2022-12-11,California,Escondido,11,6,12,1,0
2022-12-11,Alabama,Huntsville,11,6,12,1,0
2022-12-11,Texas,Humble,11,6,12,1,0
2022-12-12,Pennsylvania,Philadelphia,12,0,12,0,0
2022-12-12,Indiana,Muncie,12,0,12,0,0
2022-12-13,Illinois,Aurora,13,1,12,0,0
2022-12-13,Ohio,Cincinnati,13,1,12,0,0
2022-12-13,Pennsylvania,Mckeesport,13,1,12,0,0
2022-12-14,Louisiana,New Orleans,14,2,12,0,0
2022-12-14,Arizona,Phoenix,14,2,12,0,0
2022-12-14,Ohio,Cleveland,14,2,12,0,0
2022-12-14,Illinois,Chicago,14,2,12,0,0
2022-12-14,Georgia,Macon,14,2,12,0,0
2022-12-16,North Carolina,Wilson,16,4,12,0,0
2022-12-16,Florida,Lakeland,16,4,12,0,0
2022-12-16,Illinois,Chicago,16,4,12,0,0
2022-12-16,Florida,Bushnell,16,4,12,0,0
2022-12-16,Illinois,Chicago,16,4,12,0,0
2022-12-16,Texas,Houston,16,4,12,0,0
2022-12-16,Michigan,Kalamazoo,16,4,12,0,0
2022-12-16,Illinois,Chicago,16,4,12,0,0
2022-12-17,California,Antioch,17,5,12,1,0
2022-12-17,Georgia,Atlanta,17,5,12,1,0
2022-12-17,Georgia,Atlanta,17,5,12,1,0
2022-12-17,North Carolina,Henderson,17,5,12,1,0
2022-12-17,Tennessee,Memphis,17,5,12,1,0
2022-12-17,Tennessee,Memphis,17,5,12,1,0
2022-12-18,Arkansas,Little Rock,18,6,12,1,0
2022-12-18,Kentucky,Louisville,18,6,12,1,0
2022-12-18,California,Corcoran,18,6,12,1,0
2022-12-19,Michigan,Detroit,19,0,12,0,0
2022-12-19,Michigan,Detroit,19,0,12,0,0
2022-12-19,Texas,San Angelo,19,0,12,0,0
2022-12-19,Arizona,Phoenix,19,0,12,0,0
2022-12-19,Connecticut,New Haven,19,0,12,0,0
2022-12-19,Missouri,Saint Louis (University City),19,0,12,0,0
2022-12-20,Tennessee,Knoxville,20,1,12,0,0
2022-12-21,Mississippi,Waynesboro,21,2,12,0,0
2022-12-21,Florida,Loxahatchee,21,2,12,0,0
2022-12-21,Alabama,Birmingham,21,2,12,0,0
2022-12-21,Virginia,Portsmouth,21,2,12,0,0
2022-12-21,Missouri,Saint Louis (Jennings),21,2,12,0,0
2022-12-21,Virginia,Alexandria,21,2,12,0,0
2022-12-22,Illinois,Peoria,22,3,12,0,0
2022-12-23,Colorado,Denver,23,4,12,0,0
2022-12-25,Florida,Palm Bay,25,6,12,1,0
2022-12-25,Ohio,Columbus,25,6,12,1,0
2022-12-25,Illinois,East Saint Louis (Cahokia),25,6,12,1,0
2022-12-25,Tennessee,Memphis,25,6,12,1,0
2022-12-25,Virginia,Richmond,25,6,12,1,0
2022-12-25,Florida,Palm Bay,25,6,12,1,0
2022-12-26,Iowa,Des Moines,26,0,12,0,1
2022-12-26,Texas,Lufkin,26,0,12,0,1
2022-12-26,Tennessee,Memphis,26,0,12,0,1
2022-12-26,Alabama,Montgomery,26,0,12,0,1
2022-12-27,Colorado,Denver,27,1,12,0,0
2022-12-27,Missouri,Springfield,27,1,12,0,0
2022-12-28,Texas,Houston,28,2,12,0,0
2022-12-28,Florida,Deerfield Beach,28,2,12,0,0
2022-12-29,Louisiana,Vivian,29,3,12,0,0
2022-12-29,California,Pittsburg,29,3,12,0,0
2022-12-29,Wisconsin,South Milwaukee,29,3,12,0,0
2022-12-29,Florida,Saint Petersburg,29,3,12,0,0
2022-12-29,Missouri,Saint Louis,29,3,12,0,0
2022-12-30,Ohio,Dayton,30,4,12,0,0
2022-12-30,Virginia,Portsmouth,30,4,12,0,0
2022-12-30,Ohio,Dayton,30,4,12,0,0
2022-12-30,Arkansas,Arkadelphia,30,4,12,0,0
2022-12-30,New York,Brooklyn,30,4,12,0,0
2022-12-31,Alabama,Tuscaloosa,31,5,12,1,0
2022-12-31,Oklahoma,Idabel,31,5,12,1,0
2022-12-31,Kentucky,Guthrie,31,5,12,1,0
2022-12-31,Alabama,Piedmont,31,5,12,1,0
2022-12-31,Ohio,Columbus,31,5,12,1,0
2022-12-31,Michigan,Detroit,31,5,12,1,0
2023-01-01,Florida,Ocala,1,6,1,1,0
2023-01-01,North Carolina,Durham,1,6,1,1,0
2023-01-01,Florida,Miami Gardens,1,6,1,1,0
2023-01-01,Illinois,Chicago,1,6,1,1,0
2023-01-01,Ohio,Columbus,1,6,1,1,0
2023-01-01,Pennsylvania,Allentown,1,6,1,1,0
2023-01-03,Louisiana,New Orleans,3,1,1,0,0
2023-01-03,District of Columbia,Washington,3,1,1,0,0
2023-01-04,Utah,Cedar City (Enoch),4,2,1,0,0
2023-01-04,Maryland,Baltimore,4,2,1,0,0
2023-01-04,Virginia,Dumfries,4,2,1,0,0
2023-01-05,Louisiana,New Orleans,5,3,1,0,0
2023-01-05,Florida,Miami Gardens,5,3,1,0,0
2023-01-06,California,San Francisco,6,4,1,0,0
2023-01-06,Texas,Dallas,6,4,1,0,0
2023-01-07,Alabama,Huntsville,7,5,1,1,0
2023-01-07,North Carolina,High Point,7,5,1,1,0
2023-01-08,Georgia,Albany,8,6,1,1,0
2023-01-08,Minnesota,Minneapolis,8,6,1,1,0
2023-01-09,Colorado,Denver,9,0,1,0,0
2023-01-09,Minnesota,Minneapolis,9,0,1,0,0
2023-01-09,Pennsylvania,Philadelphia,9,0,1,0,0
2023-01-13,Ohio,Cleveland,13,4,1,0,0
2023-01-14,Missouri,Saint Louis (Moline Acres),14,5,1,1,0
2023-01-15,Illinois,Rockford,15,6,1,1,0
2023-01-15,Texas,Houston,15,6,1,1,0
2023-01-15,Florida,Homestead,15,6,1,1,0
2023-01-15,Arizona,Phoenix,15,6,1,1,0
2023-01-16,Florida,Fort Pierce,16,0,1,0,1
2023-01-16,Florida,Sanford,16,0,1,0,1
2023-01-16,California,Goshen,16,0,1,0,1
2023-01-17,Texas,Houston,17,1,1,0,0
2023-01-21,California,Monterey Park,21,5,1,1,0
2023-01-22,Louisiana,Baton Rouge,22,6,1,1,0
2023-01-22,Louisiana,Shreveport,22,6,1,1,0
2023-01-22,Mississippi,Robinsonville (Tunica Resorts),22,6,1,1,0
2023-01-23,California,Half Moon Bay,23,0,1,0,0
2023-01-23,California,Oakland,23,0,1,0,0
2023-01-23,Illinois,Chicago,23,0,1,0,0
2023-01-24,North Carolina,Red Springs,24,1,1,0,0
2023-01-26,Pennsylvania,Lancaster,26,3,1,0,0
2023-01-26,New Jersey,Newark,26,3,1,0,0
2023-01-27,California,San Diego,27,4,1,0,0
2023-01-28,South Carolina,Andrews,28,5,1,1,0
2023-01-28,California,Beverly Hills,28,5,1,1,0
2023-01-28,Texas,Austin,28,5,1,1,0
2023-01-28,Pennsylvania,Philadelphia,28,5,1,1,0
2023-01-29,North Carolina,Greensboro,29,6,1,1,0
2023-01-29,Ohio,Columbus,29,6,1,1,0
2023-01-29,Tennessee,Luttrell,29,6,1,1,0
2023-01-30,Texas,Dallas,30,0,1,0,0
2023-01-30,Florida,Lakeland,30,0,1,0,0
2023-01-31,North Carolina,Durham,31,1,1,0,0
2023-02-01,California,Los Angeles,1,2,2,0,0
2023-02-01,Texas,Texas City,1,2,2,0,0
2023-02-04,Texas,Huntsville,4,5,2,1,0
2023-02-05,Arkansas,Newport,5,6,2,1,0
2023-02-05,Arizona,Tucson,5,6,2,1,0
2023-02-05,Colorado,Peyton,5,6,2,1,0
2023-02-05,California,Stockton,5,6,2,1,0
2023-02-06,Texas,Corpus Christi,6,0,2,0,0
2023-02-08,North Carolina,Elizabeth City,8,2,2,0,0
2023-02-08,North Carolina,Laurinburg,8,2,2,0,0
2023-02-08,Louisiana,New Orleans,8,2,2,0,0
2023-02-10,New York,Brooklyn,10,4,2,0,0
2023-02-10,New York,Bronx,10,4,2,0,0
2023-02-12,Mississippi,Louisville,12,6,2,1,0
2023-02-13,Michigan,East Lansing,13,0,2,0,0
2023-02-13,New Jersey,Paterson,13,0,2,0,0
2023-02-14,New York,Buffalo,14,1,2,0,0
2023-02-14,Pennsylvania,Pittsburgh,14,1,2,0,0
2023-02-15,Texas,El Paso,15,2,2,0,0
2023-02-15,Maryland,Baltimore,15,2,2,0,0
2023-02-17,Mississippi,Coldwater,17,4,2,0,0
2023-02-17,Georgia,Columbus,17,4,2,0,0
2023-02-18,Missouri,Saint Louis,18,5,2,1,0
2023-02-18,South Carolina,Loris,18,5,2,1,0
2023-02-18,Georgia,Columbus,18,5,2,1,0
2023-02-19,Louisiana,New Orleans,19,6,2,1,0
2023-02-19,Tennessee,Memphis,19,6,2,1,0
2023-02-19,Indiana,Indianapolis,19,6,2,1,0
2023-02-19,Illinois,Chicago,19,6,2,1,0
2023-02-21,Colorado,Colorado Springs,21,1,2,0,0
2023-02-22,Florida,Orlando,22,2,2,0,0
2023-02-23,Pennsylvania,Philadelphia,23,3,2,0,0
2023-02-24,Louisiana,Abbeville,24,4,2,0,0
2023-02-25,Minnesota,Saint Paul,25,5,2,1,0
2023-02-25,Illinois,Machesney Park,25,5,2,1,0
2023-02-26,Florida,Pompano Beach,26,6,2,1,0
2023-02-26,Tennessee,Memphis,26,6,2,1,0
2023-02-26,Michigan,Detroit,26,6,2,1,0
2023-02-27,Tennessee,Memphis,27,0,2,0,0
2023-02-27,Ohio,New Richmond,27,0,2,0,0
2023-03-01,Florida,Cocoa,1,2,3,0,0
2023-03-04,California,Los Angeles,4,5,3,1,0
2023-03-04,Georgia,Douglasville,4,5,3,1,0
2023-03-04,California,San Pedro,4,5,3,1,0
2023-03-04,Missouri,Cape Girardeau,4,5,3,1,0
2023-03-05,Illinois,Bolingbrook,5,6,3,1,0
2023-03-05,Maryland,Capitol Heights,5,6,3,1,0
2023-03-05,Louisiana,Shreveport,5,6,3,1,0
2023-03-05,Florida,Lake City,5,6,3,1,0
2023-03-06,Tennessee,Memphis,6,0,3,0,0
2023-03-06,California,Sacramento,6,0,3,0,0
2023-03-07,Arkansas,Pine Bluff,7,1,3,0,0
2023-03-07,Tennessee,Memphis,7,1,3,0,0
2023-03-10,Florida,Hialeah,10,4,3,0,0
2023-03-11,New York,Brooklyn,11,5,3,1,0
2023-03-11,Washington,Vancouver,11,5,3,1,0
2023-03-12,Texas,Dallas,12,6,3,1,0
2023-03-12,Texas,Laredo,12,6,3,1,0
2023-03-13,Texas,Lubbock,13,0,3,0,0
2023-03-14,Alabama,Birmingham,14,1,3,0,0
2023-03-15,Oregon,Portland,15,2,3,0,0
2023-03-18,Texas,Dallas,18,5,3,1,0
2023-03-18,Illinois,Chicago,18,5,3,1,0
2023-03-18,Ohio,Columbus,18,5,3,1,0
2023-03-20,Wisconsin,Milwaukee,20,0,3,0,0
2023-03-21,New Jersey,Trenton,21,1,3,0,0
2023-03-21,South Carolina,Sumter,21,1,3,0,0
2023-03-23,Maryland,Baltimore,23,3,3,0,0
2023-03-24,Louisiana,Shreveport,24,4,3,0,0
2023-03-25,Louisiana,Shreveport,25,5,3,1,0
2023-03-25,Illinois,Macomb,25,5,3,1,0
2023-03-25,North Carolina,Williamston,25,5,3,1,0
2023-03-25,New York,Hempstead,25,5,3,1,0
2023-03-26,Arkansas,Little Rock,26,6,3,1,0
2023-03-26,Louisiana,Minden,26,6,3,1,0
2023-03-26,Pennsylvania,Philadelphia,26,6,3,1,0
2023-03-26,Minnesota,Minneapolis,26,6,3,1,0
2023-03-27,Wisconsin,Milwaukee,27,0,3,0,0
2023-03-27,Tennessee,Nashville,27,0,3,0,0
2023-03-29,Tennessee,Memphis,29,2,3,0,0
2023-04-01,Maryland,Baltimore,1,5,4,1,0
2023-04-02,North Carolina,Fayetteville,2,6,4,1,0
2023-04-02,California,Moreno Valley,2,6,4,1,0
2023-04-02,District of Columbia,Washington,2,6,4,1,0
2023-04-03,Colorado,Pueblo,3,0,4,0,0
2023-04-03,Georgia,Atlanta,3,0,4,0,0
2023-04-03,Tennessee,Jackson,3,0,4,0,0
2023-04-04,Pennsylvania,Philadelphia,4,1,4,0,0
2023-04-05,Virginia,Virginia Beach,5,2,4,0,0
2023-04-06,Pennsylvania,Philadelphia,6,3,4,0,0
2023-04-07,South Carolina,Isle Of Palms,7,4,4,0,0
2023-04-07,Louisiana,New Orleans,7,4,4,0,0
2023-04-08,Texas,Houston,8,5,4,1,0
2023-04-09,Florida,Orlando,9,6,4,1,0
2023-04-10,Kentucky,Louisville,10,0,4,0,0
2023-04-11,District of Columbia,Washington,11,1,4,0,0
2023-04-12,Ohio,Toledo,12,2,4,0,0
2023-04-12,Indiana,Fort Wayne,12,2,4,0,0
2023-04-12,New Jersey,Trenton,12,2,4,0,0
2023-04-12,North Carolina,Goldsboro,12,2,4,0,0
2023-04-13,Michigan,Detroit,13,3,4,0,0
2023-04-13,New York,Bronx,13,3,4,0,0
2023-04-14,Missouri,Kansas City,14,4,4,0,0
2023-04-15,New Jersey,Newark,15,5,4,1,0
2023-04-15,Arizona,Phoenix,15,5,4,1,0
2023-04-15,California,Northridge,15,5,4,1,0
2023-04-15,Kentucky,Louisville,15,5,4,1,0
2023-04-15,Alabama,Dadeville,15,5,4,1,0
2023-04-15,New Jersey,Paterson,15,5,4,1,0
2023-04-15,Hawaii,Waianae,15,5,4,1,0
2023-04-16,Georgia,Keysville,16,6,4,1,0
2023-04-16,Mississippi,Biloxi,16,6,4,1,0
2023-04-17,Maryland,Baltimore,17,0,4,0,0
2023-04-18,North Carolina,Fayetteville,18,1,4,0,0
2023-04-18,Maine,Bowdoin,18,1,4,0,0
